Type	Name	Rev	New Name	New Rev	Policy	State	Vault	Owner	description	CAS Number	Substance Name	Originator	GWM GADSL	GWM From-To	GWM EC name	GWM EC number	GWM IUPAC name	GWM Molecular Formula	GWM Ref CAS name	GWM Ref CAS number	GWM Ref EC name	GWM Ref EC number	GWM Ref IUPAC name	GWM Reference Substance	GWM REACH
Substance					Substance	Active	eService Production	creator		7553-56-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		75557-21-0		creator	D												
Substance					Substance	Active	eService Production	creator		75-61-6		creator	P												
Substance					Substance	Active	eService Production	creator		75-62-7		creator	P												
Substance					Substance	Active	eService Production	creator		75-63-8		creator	P												
Substance					Substance	Active	eService Production	creator		75-68-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		75-69-4		creator	P												
Substance					Substance	Active	eService Production	creator		75-71-8		creator	P												
Substance					Substance	Active	eService Production	creator		75-72-9		creator	P												
Substance					Substance	Active	eService Production	creator		75-73-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		75-74-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		75752-30-6		creator	D												
Substance					Substance	Active	eService Production	creator		75790-73-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		7580-31-6		creator	D												
Substance					Substance	Active	eService Production	creator		75-82-1		creator	P												
Substance					Substance	Active	eService Production	creator		758-24-7		creator	P												
Substance					Substance	Active	eService Production	creator		7585-41-3		creator	D												
Substance					Substance	Active	eService Production	creator		75-88-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		75-95-6		creator	P												
Substance					Substance	Active	eService Production	creator		7601-89-0		creator	D												
Substance					Substance	Active	eService Production	creator		76-12-0		creator	P												
Substance					Substance	Active	eService Production	creator		76-13-1		creator	P												
Substance					Substance	Active	eService Production	creator		76-14-2		creator	P												
Substance					Substance	Active	eService Production	creator		76-15-3		creator	P												
Substance					Substance	Active	eService Production	creator		7616-83-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		76-17-5		creator	P												
Substance					Substance	Active	eService Production	creator		7620-30-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		762-49-2		creator	P												
Substance					Substance	Active	eService Production	creator		76253-60-6		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		7631-89-2		creator	D												
Substance					Substance	Active	eService Production	creator		7632-00-0		creator	D												
Substance					Substance	Active	eService Production	creator		7645-25-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		7646-79-9		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		76625-10-0		creator	D												
Substance					Substance	Active	eService Production	creator		76762-27-1		creator	D												
Substance					Substance	Active	eService Production	creator		76-87-9		creator	P												
Substance					Substance	Active	eService Production	creator		77102-82-0		creator	P												
Substance					Substance	Active	eService Production	creator		7717-46-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		7718-54-9		creator	D												
Substance					Substance	Active	eService Production	creator		77245-35-3		creator	D												
Substance					Substance	Active	eService Production	creator		7738-94-5		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		77536-66-4		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		77536-67-5		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		77536-68-6		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		7756-49-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		7757-95-1		creator	D												
Substance					Substance	Active	eService Production	creator		7758-09-0		creator	D												
Substance					Substance	Active	eService Production	creator		77-58-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		7758-95-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		7758-97-6		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		7758-98-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		7761-88-8		creator	D												
Substance					Substance	Active	eService Production	creator		77630-54-7		creator	D												
Substance					Substance	Active	eService Production	creator		7774-29-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		7778-39-4		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		7778-41-8		creator	D												
Substance					Substance	Active	eService Production	creator		7778-43-0		creator	D												
Substance					Substance	Active	eService Production	creator		7778-44-1		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		7778-50-9		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		7778-73-6		creator	P												
Substance					Substance	Active	eService Production	creator		7778-74-7		creator	D												
Substance					Substance	Active	eService Production	creator		7782-49-2		creator	D												
Substance					Substance	Active	eService Production	creator		7783-00-8		creator	D												
Substance					Substance	Active	eService Production	creator		7783-30-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		7783-32-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		7783-33-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		7783-34-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		7783-35-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		7783-36-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		7783-39-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		7783-46-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		7783-59-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		7783-79-1		creator	D												
Substance					Substance	Active	eService Production	creator		7783-90-6		creator	D												
Substance					Substance	Active	eService Production	creator		7783-99-5		creator	D												
Substance					Substance	Active	eService Production	creator		7784-33-0		creator	D												
Substance					Substance	Active	eService Production	creator		7784-34-1		creator	D												
Substance					Substance	Active	eService Production	creator		7784-37-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		7784-38-5		creator	D												
Substance					Substance	Active	eService Production	creator		7784-40-9		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		7784-41-0		creator	D												
Substance					Substance	Active	eService Production	creator		7784-42-1		creator	D												
Substance					Substance	Active	eService Production	creator		7784-44-3		creator	D												
Substance					Substance	Active	eService Production	creator		7784-45-4		creator	D												
Substance					Substance	Active	eService Production	creator		7784-46-5		creator	D												
Substance					Substance	Active	eService Production	creator		7785-20-8		creator	D												
Substance					Substance	Active	eService Production	creator		7786-81-4		creator	D												
Substance					Substance	Active	eService Production	creator		7787-32-8		creator	D												
Substance					Substance	Active	eService Production	creator		7787-36-2		creator	D												
Substance					Substance	Active	eService Production	creator		7787-46-4		creator	D												
Substance					Substance	Active	eService Production	creator		7787-47-5		creator	D												
Substance					Substance	Active	eService Production	creator		7787-49-7		creator	D												
Substance					Substance	Active	eService Production	creator		7787-53-3		creator	D												
Substance					Substance	Active	eService Production	creator		7787-56-6		creator	D												
Substance					Substance	Active	eService Production	creator		7788-98-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		7789-00-6		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		7789-12-0		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		7789-42-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		7789-43-7		creator	D												
Substance					Substance	Active	eService Production	creator		7789-47-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		7789-49-3		creator	D												
Substance					Substance	Active	eService Production	creator		7790-78-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		7790-79-6		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		7790-80-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		7790-81-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		7790-83-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		7790-84-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		7790-85-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		7790-98-9		creator	D												
Substance					Substance	Active	eService Production	creator		77910-04-4		creator	P												
Substance					Substance	Active	eService Production	creator		7791-13-1		creator	D												
Substance					Substance	Active	eService Production	creator		7791-20-0		creator	D												
Substance					Substance	Active	eService Production	creator		7799-56-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		78-00-2		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		78-30-8		creator	D												
Substance					Substance	Active	eService Production	creator		78491-02-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		78690-68-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		79-00-5		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		79102-62-8		creator	D												
Substance					Substance	Active	eService Production	creator		79121-51-0		creator	D												
Substance					Substance	Active	eService Production	creator		79135-28-7		creator	D												
Substance					Substance	Active	eService Production	creator		79-16-3		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		79215-59-1		creator	D												
Substance					Substance	Active	eService Production	creator		79-28-7		creator	P												
Substance					Substance	Active	eService Production	creator		79-33-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		79357-62-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		79357-65-6		creator	D												
Substance					Substance	Active	eService Production	creator		79-38-9		creator	P												
Substance					Substance	Active	eService Production	creator		79745-01-0		creator	D												
Substance					Substance	Active	eService Production	creator		79803-79-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		79817-88-2		creator	D												
Substance					Substance	Active	eService Production	creator		79817-89-3		creator	D												
Substance					Substance	Active	eService Production	creator		79817-91-7		creator	D												
Substance					Substance	Active	eService Production	creator		79-94-7		creator	D												
Substance					Substance	Active	eService Production	creator		8001-58-9		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		8004-59-9		creator	P												
Substance					Substance	Active	eService Production	creator		8007-18-9		creator	D												
Substance					Substance	Active	eService Production	creator		8011-87-8		creator	D												
Substance					Substance	Active	eService Production	creator		8014-91-3		creator	P												
Substance					Substance	Active	eService Production	creator		80274-92-6		creator	P												
Substance					Substance	Active	eService Production	creator		81-15-2		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		811-54-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		81161-70-8		creator	P												
Substance					Substance	Active	eService Production	creator		811-73-4		creator	P												
Substance					Substance	Active	eService Production	creator		811-95-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		811-97-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		812-04-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		81342-98-5		creator	D												
Substance					Substance	Active	eService Production	creator		81361-02-6		creator	D												
Substance					Substance	Active	eService Production	creator		81397-99-1		creator	P												
Substance					Substance	Active	eService Production	creator		81412-57-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		814-70-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		814-93-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		815-84-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		816-68-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		818-08-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		818-99-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		819-73-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		82338-72-5		creator	D												
Substance					Substance	Active	eService Production	creator		82338-74-7		creator	D												
Substance					Substance	Active	eService Production	creator		82457-28-1		creator	D												
Substance					Substance	Active	eService Production	creator		82556-12-5		creator	D												
Substance					Substance	Active	eService Production	creator		82556-13-6		creator	D												
Substance					Substance	Active	eService Production	creator		83249-68-7		creator	D												
Substance					Substance	Active	eService Production	creator		83249-69-8		creator	D												
Substance					Substance	Active	eService Production	creator		83249-70-1		creator	D												
Substance					Substance	Active	eService Production	creator		83249-71-2		creator	D												
Substance					Substance	Active	eService Production	creator		83249-72-3		creator	D												
Substance					Substance	Active	eService Production	creator		83249-73-4		creator	D												
Substance					Substance	Active	eService Production	creator		83270-30-8		creator	D												
Substance					Substance	Active	eService Production	creator		83417-32-7		creator	D												
Substance					Substance	Active	eService Production	creator		83417-33-8		creator	D												
Substance					Substance	Active	eService Production	creator		83417-34-9		creator	D												
Substance					Substance	Active	eService Production	creator		83711-42-6		creator	D												
Substance					Substance	Active	eService Production	creator		83711-43-7		creator	D												
Substance					Substance	Active	eService Production	creator		83711-44-8		creator	D												
Substance					Substance	Active	eService Production	creator		83711-45-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		83711-46-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		83711-47-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		83733-13-5		creator	D												
Substance					Substance	Active	eService Production	creator		83733-22-6		creator	D												
Substance					Substance	Active	eService Production	creator		83803-62-7		creator	D												
Substance					Substance	Active	eService Production	creator		83803-65-0		creator	D												
Substance					Substance	Active	eService Production	creator		83804-04-0		creator	D												
Substance					Substance	Active	eService Production	creator		83804-07-3		creator	D												
Substance					Substance	Active	eService Production	creator		83804-08-4		creator	D												
Substance					Substance	Active	eService Production	creator		83817-76-9		creator	D												
Substance					Substance	Active	eService Production	creator		83817-78-1		creator	D												
Substance					Substance	Active	eService Production	creator		83817-79-2		creator	D												
Substance					Substance	Active	eService Production	creator		83847-05-6		creator	D												
Substance					Substance	Active	eService Production	creator		83847-06-7		creator	D												
Substance					Substance	Active	eService Production	creator		83863-97-2		creator	D												
Substance					Substance	Active	eService Production	creator		83863-98-3		creator	D												
Substance					Substance	Active	eService Production	creator		83864-02-2		creator	D												
Substance					Substance	Active	eService Production	creator		83864-23-7		creator	D												
Substance					Substance	Active	eService Production	creator		83864-24-8		creator	D												
Substance					Substance	Active	eService Production	creator		83898-69-5		creator	D												
Substance					Substance	Active	eService Production	creator		83898-70-8		creator	D												
Substance					Substance	Active	eService Production	creator		83929-69-5		creator	P												
Substance					Substance	Active	eService Production	creator		83970-30-3		creator	D												
Substance					Substance	Active	eService Production	creator		84029-43-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		84030-58-0		creator	D												
Substance					Substance	Active	eService Production	creator		84030-59-1		creator	D												
Substance					Substance	Active	eService Production	creator		84057-73-8		creator	D												
Substance					Substance	Active	eService Production	creator		84057-85-2		creator	D												
Substance					Substance	Active	eService Production	creator		84066-85-3		creator	D												
Substance					Substance	Active	eService Production	creator		84066-98-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		84066-99-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		84067-00-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		84082-38-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		84144-92-3		creator	D												
Substance					Substance	Active	eService Production	creator		84145-31-3		creator	D												
Substance					Substance	Active	eService Production	creator		84176-59-0		creator	D												
Substance					Substance	Active	eService Production	creator		84195-99-3		creator	D												
Substance					Substance	Active	eService Production	creator		84204-70-6		creator	D												
Substance					Substance	Active	eService Production	creator		84282-36-0		creator	D												
Substance					Substance	Active	eService Production	creator		84303-45-7		creator	P												
Substance					Substance	Active	eService Production	creator		84304-15-4		creator	D												
Substance					Substance	Active	eService Production	creator		84304-16-5		creator	D												
Substance					Substance	Active	eService Production	creator		84394-98-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		84604-95-5		creator	D												
Substance					Substance	Active	eService Production	creator		84-61-7		creator	D												
Substance					Substance	Active	eService Production	creator		84-69-5		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		84-74-2		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		84776-07-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		84776-36-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		84776-45-4		creator	D												
Substance					Substance	Active	eService Production	creator		84776-53-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		84776-54-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		84837-22-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		84852-15-3		creator	D												
Substance					Substance	Active	eService Production	creator		84852-34-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		84852-35-7		creator	D												
Substance					Substance	Active	eService Production	creator		84852-36-8		creator	D												
Substance					Substance	Active	eService Production	creator		84852-37-9		creator	D												
Substance					Substance	Active	eService Production	creator		84852-38-0		creator	D												
Substance					Substance	Active	eService Production	creator		84852-39-1		creator	D												
Substance					Substance	Active	eService Production	creator		84929-94-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		84929-95-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		84929-96-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		84929-97-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		84961-75-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		85026-81-9		creator	D												
Substance					Substance	Active	eService Production	creator		85049-26-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		85049-42-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		85135-77-9		creator	D												
Substance					Substance	Active	eService Production	creator		85166-19-4		creator	D												
Substance					Substance	Active	eService Production	creator		85269-39-2		creator	D												
Substance					Substance	Active	eService Production	creator		85292-77-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		85298-61-9		creator	D												
Substance					Substance	Active	eService Production	creator		85392-77-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		85392-78-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		85409-17-2		creator	P												
Substance					Substance	Active	eService Production	creator		85480-75-7		creator	D												
Substance					Substance	Active	eService Production	creator		85508-42-5		creator	D												
Substance					Substance	Active	eService Production	creator		85508-43-6		creator	D												
Substance					Substance	Active	eService Production	creator		85508-44-7		creator	D												
Substance					Substance	Active	eService Production	creator		85508-45-8		creator	D												
Substance					Substance	Active	eService Production	creator		85508-46-9		creator	D												
Substance					Substance	Active	eService Production	creator		85535-84-8		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		85535-85-9		creator	D												
Substance					Substance	Active	eService Production	creator		85536-22-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		85551-28-6		creator	D												
Substance					Substance	Active	eService Production	creator		85585-97-3		creator	D												
Substance					Substance	Active	eService Production	creator		85585-98-4		creator	D												
Substance					Substance	Active	eService Production	creator		85585-99-5		creator	D												
Substance					Substance	Active	eService Production	creator		85586-46-5		creator	D												
Substance					Substance	Active	eService Production	creator		85681-73-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		85-68-7		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		85-83-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		85865-91-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		85865-92-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		85958-80-1		creator	D												
Substance					Substance	Active	eService Production	creator		85959-73-5		creator	D												
Substance					Substance	Active	eService Production	creator		86508-42-1		creator	D												
Substance					Substance	Active	eService Production	creator		867-47-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		86-85-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		870-08-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		872-50-4		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		873-54-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		87-68-3		creator	P												
Substance					Substance	Active	eService Production	creator		87-86-5		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		87903-39-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		88700-05-4		creator	P												
Substance					Substance	Active	eService Production	creator		892-20-6		creator	P												
Substance					Substance	Active	eService Production	creator		894-09-7		creator	P												
Substance					Substance	Active	eService Production	creator		9004-70-0		creator	D												
Substance					Substance	Active	eService Production	creator		90053-13-7		creator	D												
Substance					Substance	Active	eService Production	creator		9005-53-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		900-95-8		creator	P												
Substance					Substance	Active	eService Production	creator		9014-90-8		creator	D												
Substance					Substance	Active	eService Production	creator		9016-45-9		creator	D												
Substance					Substance	Active	eService Production	creator		90193-83-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		90268-59-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		90268-66-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		90342-24-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		90342-56-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		9036-19-5		creator	D												
Substance					Substance	Active	eService Production	creator		90388-09-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		90388-10-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		90388-15-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-14-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-21-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-26-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-27-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-28-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-30-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-31-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-32-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-33-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-34-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-35-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-36-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-37-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-38-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-39-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-40-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-41-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-42-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-43-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		90431-44-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		90459-25-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		90459-26-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		90459-28-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		90459-30-6		creator	D												
Substance					Substance	Active	eService Production	creator		90459-31-7		creator	D												
Substance					Substance	Active	eService Production	creator		90459-32-8		creator	D												
Substance					Substance	Active	eService Production	creator		90459-33-9		creator	D												
Substance					Substance	Active	eService Production	creator		90459-34-0		creator	D												
Substance					Substance	Active	eService Production	creator		90459-35-1		creator	D												
Substance					Substance	Active	eService Production	creator		90459-36-2		creator	D												
Substance					Substance	Active	eService Production	creator		90459-51-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		90459-52-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		90459-88-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		9046-10-0		creator	D												
Substance					Substance	Active	eService Production	creator		9051-57-4		creator	D												
Substance					Substance	Active	eService Production	creator		90552-19-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		90583-07-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		90583-37-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		90583-65-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		90584-88-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		90604-89-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		90604-90-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		91002-20-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		91031-60-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		91031-61-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		91031-62-8		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		91078-81-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		91081-53-7		creator	D												
Substance					Substance	Active	eService Production	creator		91-20-3		creator	D												
Substance					Substance	Active	eService Production	creator		91-59-8		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		91671-82-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		91671-83-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		91671-84-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		91697-36-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		91697-41-5		creator	D												
Substance					Substance	Active	eService Production	creator		91724-16-2		creator	D												
Substance					Substance	Active	eService Production	creator		917-69-1		creator	D												
Substance					Substance	Active	eService Production	creator		91783-10-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		91-94-1		creator	P												
Substance					Substance	Active	eService Production	creator		92044-89-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		92045-67-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		92200-92-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		92200-98-1		creator	D												
Substance					Substance	Active	eService Production	creator		92200-99-2		creator	D												
Substance					Substance	Active	eService Production	creator		924-16-3		creator	D												
Substance					Substance	Active	eService Production	creator		924-43-6		creator	D												
Substance					Substance	Active	eService Production	creator		92502-55-1		creator	D												
Substance					Substance	Active	eService Production	creator		92-67-1		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		92-86-4		creator	P												
Substance					Substance	Active	eService Production	creator		92-87-5		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		92-93-3		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		929-59-9		creator	D												
Substance					Substance	Active	eService Production	creator		930-55-2		creator	D												
Substance					Substance	Active	eService Production	creator		93165-26-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		93573-14-9		creator	D												
Substance					Substance	Active	eService Production	creator		93573-15-0		creator	D												
Substance					Substance	Active	eService Production	creator		93573-16-1		creator	D												
Substance					Substance	Active	eService Production	creator		93573-17-2		creator	D												
Substance					Substance	Active	eService Production	creator		93686-40-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		93762-59-5		creator	D												
Substance					Substance	Active	eService Production	creator		93776-58-0		creator	D												
Substance					Substance	Active	eService Production	creator		93820-02-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		93820-20-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		93821-72-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		93839-98-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		93840-04-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		93858-23-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		93858-24-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		93882-20-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		93891-86-2		creator	D												
Substance					Substance	Active	eService Production	creator		93892-65-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		93894-48-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		93894-49-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		93894-64-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		93920-08-2		creator	D												
Substance					Substance	Active	eService Production	creator		93920-09-3		creator	D												
Substance					Substance	Active	eService Production	creator		93920-10-6		creator	D												
Substance					Substance	Active	eService Production	creator		93925-27-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		93925-42-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		93939-76-5		creator	D												
Substance					Substance	Active	eService Production	creator		93965-29-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		93966-37-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		93966-38-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		93966-74-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		93981-67-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		93983-68-7		creator	D												
Substance					Substance	Active	eService Production	creator		94006-20-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		94015-57-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		94022-47-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		94070-92-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		94138-87-1		creator	D												
Substance					Substance	Active	eService Production	creator		94232-40-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		94232-84-5		creator	D												
Substance					Substance	Active	eService Production	creator		94246-84-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		94246-85-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		94246-86-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		94246-87-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		94246-90-9		creator	D/P												
